:START_ID,relationship,:END_ID,:TYPE
265040,合作银行,246532,合作银行
265041,合作银行,246017,合作银行
265042,合作银行,246017,合作银行
265043,合作银行,246739,合作银行
265046,合作银行,246740,合作银行
265045,合作银行,246741,合作银行
265046,合作银行,246742,合作银行
265047,合作银行,246743,合作银行
265055,合作银行,246744,合作银行
265055,合作银行,246040,合作银行
265050,合作银行,246745,合作银行
265058,合作银行,246746,合作银行
265055,合作银行,246747,合作银行
265053,合作银行,246748,合作银行
265054,合作银行,246015,合作银行
265055,合作银行,246053,合作银行
265056,合作银行,246091,合作银行
265058,合作银行,246749,合作银行
265058,合作银行,264192,合作银行
265059,合作银行,246017,合作银行
265060,合作银行,246016,合作银行
265061,合作银行,246212,合作银行
265062,合作银行,246023,合作银行
265063,合作银行,248780,合作银行
265064,合作银行,246025,合作银行
265065,合作银行,246024,合作银行
265066,合作银行,246027,合作银行
265067,合作银行,246031,合作银行
265068,合作银行,252296,合作银行
265069,合作银行,246040,合作银行
265070,合作银行,246029,合作银行
265076,合作银行,246039,合作银行
265072,合作银行,246091,合作银行
265073,合作银行,246019,合作银行
265074,合作银行,246028,合作银行
265075,合作银行,246015,合作银行
265076,合作银行,246053,合作银行
265077,合作银行,246750,合作银行
265078,合作银行,246751,合作银行
265079,合作银行,246360,合作银行
265080,合作银行,246752,合作银行
265081,合作银行,246753,合作银行
265082,合作银行,246017,合作银行
265083,合作银行,246017,合作银行
265084,合作银行,248780,合作银行
265085,合作银行,246017,合作银行
275278,合作银行,246034,合作银行
265087,合作银行,246017,合作银行
265088,合作银行,246031,合作银行
265094,合作银行,246040,合作银行
265090,合作银行,246019,合作银行
265091,合作银行,246029,合作银行
265098,合作银行,246091,合作银行
265093,合作银行,246028,合作银行
265094,合作银行,246053,合作银行
265102,合作银行,246783,合作银行
265096,合作银行,246134,合作银行
265097,合作银行,248780,合作银行
265098,合作银行,246046,合作银行
265099,合作银行,246784,合作银行
265100,合作银行,246025,合作银行
265101,合作银行,246016,合作银行
265102,合作银行,252296,合作银行
265103,合作银行,246360,合作银行
265104,合作银行,246785,合作银行
265108,合作银行,246015,合作银行
265108,合作银行,246786,合作银行
265109,合作银行,246024,合作银行
265108,合作银行,246787,合作银行
265109,合作银行,246788,合作银行
265110,合作银行,246017,合作银行
265111,合作银行,246608,合作银行
265112,合作银行,248780,合作银行
265113,合作银行,246017,合作银行
265114,合作银行,246017,合作银行
265115,合作银行,246017,合作银行
265116,合作银行,246017,合作银行
265117,合作银行,246017,合作银行
265118,合作银行,246017,合作银行
265119,合作银行,246016,合作银行
265120,合作银行,246025,合作银行
265121,合作银行,246091,合作银行
265122,合作银行,248780,合作银行
265123,合作银行,246027,合作银行
265125,合作银行,246028,合作银行
265125,合作银行,246019,合作银行
265126,合作银行,246212,合作银行
265127,合作银行,246053,合作银行
265128,合作银行,246037,合作银行
265129,合作银行,252296,合作银行
265130,合作银行,246040,合作银行
265131,合作银行,246031,合作银行
