:START_ID,relationship,:END_ID,:TYPE
380130,保荐机构,244913,保荐机构
380319,保荐机构,244995,保荐机构
378313,保荐机构,245907,保荐机构
379557,保荐机构,244790,保荐机构
377308,保荐机构,245751,保荐机构
378396,保荐机构,244676,保荐机构
378191,保荐机构,245751,保荐机构
375987,保荐机构,245786,保荐机构
375678,保荐机构,244859,保荐机构
379584,保荐机构,244842,保荐机构
377289,保荐机构,245776,保荐机构
380388,保荐机构,244814,保荐机构
380401,保荐机构,245737,保荐机构
376678,保荐机构,244690,保荐机构
378085,保荐机构,244995,保荐机构
378012,保荐机构,245749,保荐机构
380016,保荐机构,244913,保荐机构
378597,保荐机构,244913,保荐机构
376599,保荐机构,245800,保荐机构
377645,保荐机构,244827,保荐机构
375667,保荐机构,244913,保荐机构
380507,保荐机构,244780,保荐机构
379550,保荐机构,242992,保荐机构
378376,保荐机构,245090,保荐机构
378593,保荐机构,245015,保荐机构
377369,保荐机构,245747,保荐机构
378706,保荐机构,245725,保荐机构
377452,保荐机构,244827,保荐机构
378435,保荐机构,245725,保荐机构
377505,保荐机构,245799,保荐机构
376838,保荐机构,244827,保荐机构
379867,保荐机构,244690,保荐机构
381207,保荐机构,244995,保荐机构
377406,保荐机构,244690,保荐机构
379630,保荐机构,244972,保荐机构
375675,保荐机构,245865,保荐机构
377067,保荐机构,245736,保荐机构
379851,保荐机构,244899,保荐机构
378253,保荐机构,245846,保荐机构
379119,保荐机构,244847,保荐机构
377538,保荐机构,244693,保荐机构
380097,保荐机构,244656,保荐机构
375779,保荐机构,244759,保荐机构
378239,保荐机构,244884,保荐机构
378398,保荐机构,245742,保荐机构
377940,保荐机构,245765,保荐机构
380605,保荐机构,244972,保荐机构
379477,保荐机构,244842,保荐机构
380404,保荐机构,245725,保荐机构
381274,保荐机构,244690,保荐机构
378025,保荐机构,245794,保荐机构
375641,保荐机构,244800,保荐机构
379289,保荐机构,244814,保荐机构
375955,保荐机构,244680,保荐机构
379575,保荐机构,244884,保荐机构
378282,保荐机构,244972,保荐机构
376592,保荐机构,244790,保荐机构
380114,保荐机构,244913,保荐机构
377861,保荐机构,244632,保荐机构
380135,保荐机构,244690,保荐机构
376110,保荐机构,244680,保荐机构
377732,保荐机构,245735,保荐机构
378043,保荐机构,245015,保荐机构
380892,保荐机构,244859,保荐机构
377245,保荐机构,245749,保荐机构
375817,保荐机构,245736,保荐机构
375766,保荐机构,245768,保荐机构
378393,保荐机构,245751,保荐机构
377049,保荐机构,245733,保荐机构
375647,保荐机构,245725,保荐机构
376349,保荐机构,244884,保荐机构
380599,保荐机构,245725,保荐机构
375651,保荐机构,244690,保荐机构
379846,保荐机构,245826,保荐机构
379063,保荐机构,244972,保荐机构
380903,保荐机构,245738,保荐机构
379479,保荐机构,244995,保荐机构
380086,保荐机构,244995,保荐机构
376812,保荐机构,244995,保荐机构
380569,保荐机构,245755,保荐机构
379618,保荐机构,244690,保荐机构
379187,保荐机构,244972,保荐机构
379311,保荐机构,244972,保荐机构
376581,保荐机构,245747,保荐机构
378792,保荐机构,244972,保荐机构
376015,保荐机构,244680,保荐机构
375805,保荐机构,244995,保荐机构
376061,保荐机构,245742,保荐机构
381088,保荐机构,245775,保荐机构
376857,保荐机构,244859,保荐机构
379733,保荐机构,244913,保荐机构
379172,保荐机构,245745,保荐机构
375672,保荐机构,244827,保荐机构
379424,保荐机构,244859,保荐机构
376758,保荐机构,244972,保荐机构
380897,保荐机构,244995,保荐机构
377347,保荐机构,244995,保荐机构
379297,保荐机构,245728,保荐机构
377175,保荐机构,245725,保荐机构
376583,保荐机构,244733,保荐机构
380580,保荐机构,245725,保荐机构
376844,保荐机构,244793,保荐机构
380143,保荐机构,245748,保荐机构
376426,保荐机构,245740,保荐机构
375886,保荐机构,245762,保荐机构
380889,保荐机构,245830,保荐机构
381310,保荐机构,244995,保荐机构
379108,保荐机构,245847,保荐机构
379658,保荐机构,244859,保荐机构
378683,保荐机构,244755,保荐机构
375993,保荐机构,245744,保荐机构
378438,保荐机构,245736,保荐机构
380969,保荐机构,245723,保荐机构
376820,保荐机构,245732,保荐机构
377255,保荐机构,244913,保荐机构
377937,保荐机构,245751,保荐机构
377309,保荐机构,244793,保荐机构
379464,保荐机构,245722,保荐机构
378769,保荐机构,245722,保荐机构
378285,保荐机构,245742,保荐机构
379455,保荐机构,245732,保荐机构
381117,保荐机构,245751,保荐机构
377428,保荐机构,244972,保荐机构
381097,保荐机构,245730,保荐机构
375992,保荐机构,244884,保荐机构
380931,保荐机构,244972,保荐机构
376422,保荐机构,245787,保荐机构
378536,保荐机构,245766,保荐机构
380146,保荐机构,244765,保荐机构
378018,保荐机构,244790,保荐机构
378006,保荐机构,245053,保荐机构
375781,保荐机构,245723,保荐机构
378795,保荐机构,245736,保荐机构
380295,保荐机构,244972,保荐机构
381201,保荐机构,245798,保荐机构
376874,保荐机构,244690,保荐机构
377711,保荐机构,245729,保荐机构
380061,保荐机构,245753,保荐机构
376225,保荐机构,244690,保荐机构
380659,保荐机构,242992,保荐机构
376241,保荐机构,244793,保荐机构
375695,保荐机构,245778,保荐机构
376902,保荐机构,245725,保荐机构
378386,保荐机构,244995,保荐机构
380753,保荐机构,245751,保荐机构
376075,保荐机构,244913,保荐机构
376097,保荐机构,244859,保荐机构
380057,保荐机构,245823,保荐机构
376614,保荐机构,245747,保荐机构
377885,保荐机构,245797,保荐机构
375684,保荐机构,244690,保荐机构
378855,保荐机构,245725,保荐机构
375875,保荐机构,245802,保荐机构
379655,保荐机构,245725,保荐机构
381077,保荐机构,244972,保荐机构
377561,保荐机构,244790,保荐机构
380348,保荐机构,244817,保荐机构
376405,保荐机构,245730,保荐机构
380285,保荐机构,244995,保荐机构
379226,保荐机构,245741,保荐机构
377981,保荐机构,245786,保荐机构
376141,保荐机构,244995,保荐机构
378357,保荐机构,245725,保荐机构
380490,保荐机构,245836,保荐机构
379014,保荐机构,244759,保荐机构
376078,保荐机构,245725,保荐机构
377247,保荐机构,245725,保荐机构
378058,保荐机构,245756,保荐机构
380997,保荐机构,244995,保荐机构
379894,保荐机构,245053,保荐机构
378850,保荐机构,245774,保荐机构
376007,保荐机构,245762,保荐机构
379627,保荐机构,244995,保荐机构
378106,保荐机构,244733,保荐机构
379889,保荐机构,245725,保荐机构
379222,保荐机构,244793,保荐机构
378951,保荐机构,244690,保荐机构
376492,保荐机构,245735,保荐机构
379093,保荐机构,245090,保荐机构
380561,保荐机构,245730,保荐机构
378744,保荐机构,244995,保荐机构
379903,保荐机构,244656,保荐机构
378522,保荐机构,245799,保荐机构
378995,保荐机构,245763,保荐机构
381224,保荐机构,244690,保荐机构
376971,保荐机构,244995,保荐机构
378947,保荐机构,244690,保荐机构
376545,保荐机构,245751,保荐机构
377582,保荐机构,245742,保荐机构
380867,保荐机构,244790,保荐机构
378948,保荐机构,245747,保荐机构
376539,保荐机构,244759,保荐机构
378554,保荐机构,244827,保荐机构
379382,保荐机构,245898,保荐机构
380455,保荐机构,244690,保荐机构
380354,保荐机构,245725,保荐机构
376250,保荐机构,245763,保荐机构
381213,保荐机构,245736,保荐机构
379369,保荐机构,245723,保荐机构
377137,保荐机构,244824,保荐机构
376084,保荐机构,244766,保荐机构
380362,保荐机构,244690,保荐机构
380076,保荐机构,245731,保荐机构
378487,保荐机构,245796,保荐机构
376429,保荐机构,245847,保荐机构
