:START_ID,relationship,:END_ID,:TYPE
223043,发行股票,378830,发行股票
84598,发行股票,379317,发行股票
20594,发行股票,377635,发行股票
244894,发行股票,377015,发行股票
244894,发行股票,377740,发行股票
211170,发行股票,375729,发行股票
97087,发行股票,381288,发行股票
64325,发行股票,378570,发行股票
64325,发行股票,380065,发行股票
115032,发行股票,378163,发行股票
201612,发行股票,376418,发行股票
223154,发行股票,379361,发行股票
172012,发行股票,377727,发行股票
227693,发行股票,379339,发行股票
210939,发行股票,375782,发行股票
26629,发行股票,380499,发行股票
99038,发行股票,377209,发行股票
223378,发行股票,377641,发行股票
156122,发行股票,378615,发行股票
161069,发行股票,377904,发行股票
84624,发行股票,380729,发行股票
84624,发行股票,377160,发行股票
150652,发行股票,378291,发行股票
228605,发行股票,377500,发行股票
221540,发行股票,375848,发行股票
223149,发行股票,381118,发行股票
190872,发行股票,381298,发行股票
26856,发行股票,379963,发行股票
26831,发行股票,378151,发行股票
204252,发行股票,377111,发行股票
14687,发行股票,380669,发行股票
129171,发行股票,380224,发行股票
175969,发行股票,379256,发行股票
81611,发行股票,377968,发行股票
223061,发行股票,381228,发行股票
61656,发行股票,378728,发行股票
61656,发行股票,378364,发行股票
84354,发行股票,380904,发行股票
94973,发行股票,376398,发行股票
49377,发行股票,379183,发行股票
49377,发行股票,379308,发行股票
161048,发行股票,379810,发行股票
112759,发行股票,380106,发行股票
101828,发行股票,381080,发行股票
183690,发行股票,379080,发行股票
244800,发行股票,380769,发行股票
83897,发行股票,376081,发行股票
45641,发行股票,378011,发行股票
62554,发行股票,380851,发行股票
183533,发行股票,378950,发行股票
215935,发行股票,375630,发行股票
163586,发行股票,379255,发行股票
590,发行股票,379347,发行股票
160636,发行股票,378944,发行股票
64424,发行股票,376819,发行股票
104801,发行股票,380019,发行股票
7269,发行股票,380383,发行股票
204917,发行股票,377652,发行股票
24907,发行股票,381168,发行股票
93523,发行股票,379832,发行股票
205880,发行股票,380337,发行股票
163227,发行股票,380595,发行股票
111888,发行股票,377733,发行股票
186183,发行股票,380830,发行股票
202457,发行股票,377834,发行股票
117693,发行股票,376353,发行股票
213333,发行股票,377668,发行股票
98004,发行股票,379583,发行股票
193612,发行股票,379129,发行股票
44256,发行股票,379904,发行股票
108672,发行股票,377374,发行股票
244849,发行股票,375716,发行股票
99880,发行股票,379735,发行股票
22420,发行股票,376734,发行股票
49557,发行股票,376596,发行股票
226155,发行股票,377495,发行股票
66426,发行股票,377955,发行股票
71362,发行股票,375734,发行股票
125285,发行股票,379457,发行股票
211410,发行股票,380642,发行股票
160617,发行股票,378247,发行股票
193794,发行股票,378590,发行股票
122084,发行股票,380629,发行股票
201327,发行股票,379974,发行股票
7902,发行股票,379778,发行股票
70665,发行股票,379681,发行股票
23634,发行股票,380656,发行股票
64726,发行股票,379876,发行股票
25807,发行股票,379155,发行股票
24533,发行股票,378604,发行股票
227963,发行股票,379334,发行股票
223972,发行股票,379309,发行股票
234450,发行股票,380741,发行股票
